site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95
HRI,VS,2010,4,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,6,3.7586637198743106e-5,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2010,4,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2010,4,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,6.789281083026119e-6,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2010,4,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0.022271883403138234,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2010,4,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,6,0.3145959267486756,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2010,4,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,6,4.3600499150541996e-4,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2010,4,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,6,0.001394284937385668,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2010,4,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,6,2.864162767264345e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2010,4,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2010,4,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.04339051511519176,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2010,4,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,6,0.016239751830142687,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2010,4,Shallow,7,MSS,Metridium senile,Metridium senile,6,0.06420002468531431,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2010,4,Shallow,7,MUSS,Mussel,NA,6,0.011845628958805449,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2010,4,Shallow,7,URF,Unidentified red fleshy crust,NA,6,0.4193931637291555,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2011,5,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,6,8.689336757191399e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2011,5,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2011,5,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0.12939060913436587,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2011,5,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2011,5,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,6,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2011,5,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2011,5,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2011,5,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,6,0.6423496376249888,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2011,5,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2011,5,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.07201520915983191,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2011,5,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,6,0.012916607082135254,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2011,5,Shallow,7,MSS,Metridium senile,Metridium senile,6,0.1012322016689096,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2011,5,Shallow,7,MUSS,Mussel,NA,6,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2011,5,Shallow,7,URF,Unidentified red fleshy crust,NA,6,0.00967095241449351,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2012,6,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,6,5.382088725315604e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2012,6,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,6,0.005684144608492497,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2012,6,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,3.8364307463675064e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2012,6,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0.015892322390552115,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2012,6,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,6,0.01272293151962457,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2012,6,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2012,6,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2012,6,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,6,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2012,6,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2012,6,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.06477075655715392,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2012,6,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,6,1.5404783040563446e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2012,6,Shallow,7,MSS,Metridium senile,Metridium senile,6,0.04454599905151255,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2012,6,Shallow,7,MUSS,Mussel,NA,6,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2012,6,Shallow,7,URF,Unidentified red fleshy crust,NA,6,0.8064056165625278,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2013,7,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,6,2.8526777962443876e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2013,7,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,6,0.013179988125336023,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2013,7,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0.0704514122190636,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2013,7,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0.0013411976018592295,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2013,7,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,6,0.03385163909130711,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2013,7,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0.0038542626731205235,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2013,7,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,6,0.0032514420709056457,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2013,7,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,6,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2013,7,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2013,7,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.6874764078566065,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2013,7,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,6,0.006682693278540906,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2013,7,Shallow,7,MSS,Metridium senile,Metridium senile,6,0.04016902962967806,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2013,7,Shallow,7,MUSS,Mussel,NA,6,8.644323149497393e-5,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2013,7,Shallow,7,URF,Unidentified red fleshy crust,NA,6,0.02991448733907918,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2014,8,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,5,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2014,8,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,5,0.0039103190104166664,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2014,8,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,5,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2014,8,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,5,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2014,8,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,5,0.044665467948376704,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2014,8,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,5,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2014,8,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,5,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2014,8,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,5,0.5156395332146554,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2014,8,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,5,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2014,8,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,5,0.37538509924355534,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2014,8,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,5,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2014,8,Shallow,7,MSS,Metridium senile,Metridium senile,5,0.018351236979166664,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2014,8,Shallow,7,MUSS,Mussel,NA,5,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2014,8,Shallow,7,URF,Unidentified red fleshy crust,NA,5,0.0020995986061488245,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2015,9,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2015,9,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2015,9,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2015,9,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0.017034782614378127,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2015,9,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,6,0.1754435873770752,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2015,9,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2015,9,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2015,9,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,6,9.913597089586175e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2015,9,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2015,9,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.05061332677178404,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2015,9,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,6,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2015,9,Shallow,7,MSS,Metridium senile,Metridium senile,6,0.05718393350715686,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2015,9,Shallow,7,MUSS,Mussel,NA,6,0.0050296527683462355,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2015,9,Shallow,7,URF,Unidentified red fleshy crust,NA,6,0.6538768067076067,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2016,10,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,9,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2016,10,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,9,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2016,10,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,9,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2016,10,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,9,0.007100563418663945,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2016,10,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,9,0.07726557058936633,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2016,10,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,9,0.6665987037048867,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2016,10,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,9,0.09546403425405939,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2016,10,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,9,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2016,10,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,9,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2016,10,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,9,0.09607916646753809,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2016,10,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,9,0.0018102512108378098,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2016,10,Shallow,7,MSS,Metridium senile,Metridium senile,9,3.3722230713431394e-4,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2016,10,Shallow,7,MUSS,Mussel,NA,9,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2016,10,Shallow,7,URF,Unidentified red fleshy crust,NA,9,0.0010616295440266715,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2017,11,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,8,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2017,11,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,8,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2017,11,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,8,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2017,11,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,8,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2017,11,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,8,0.23505540739654127,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2017,11,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,8,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2017,11,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,8,0.3133339838857485,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2017,11,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,8,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2017,11,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,8,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2017,11,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,8,0.33303601762680907,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2017,11,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,8,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2017,11,Shallow,7,MSS,Metridium senile,Metridium senile,8,0.0017124032356266852,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2017,11,Shallow,7,MUSS,Mussel,NA,8,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2017,11,Shallow,7,URF,Unidentified red fleshy crust,NA,8,0.05716038746014556,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2018,12,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,9,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2018,12,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,9,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2018,12,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,9,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2018,12,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,9,0.001648031120052751,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2018,12,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,9,0.22436451484293224,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2018,12,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,9,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2018,12,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,9,0.12022532766240575,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2018,12,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,9,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2018,12,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,9,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2018,12,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,9,0.058970706993134364,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2018,12,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,9,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2018,12,Shallow,7,MSS,Metridium senile,Metridium senile,9,0.05624239306926967,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2018,12,Shallow,7,MUSS,Mussel,NA,9,0.004630508728755377,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2018,12,Shallow,7,URF,Unidentified red fleshy crust,NA,9,0.4000031782248806,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2020,14,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,11,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2020,14,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,11,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2020,14,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,11,0.0031822221655204226,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2020,14,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,11,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2020,14,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,11,0.1521778368187872,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2020,14,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,11,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2020,14,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,11,0.020156923187775413,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2020,14,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,11,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2020,14,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,11,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2020,14,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,11,0.31279289166073915,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2020,14,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,11,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2020,14,Shallow,7,MSS,Metridium senile,Metridium senile,11,0.033271323946906135,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2020,14,Shallow,7,MUSS,Mussel,NA,11,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2020,14,Shallow,7,URF,Unidentified red fleshy crust,NA,11,0.41024741572995393,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2022,16,Shallow,7,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,VS,2022,16,Shallow,7,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,VS,2022,16,Shallow,7,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0.02473636189265832,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRI,VS,2022,16,Shallow,7,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,VS,2022,16,Shallow,7,CCAP,Crustose Coralline Algae pink,NA,6,0.17062098628020414,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2022,16,Shallow,7,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,VS,2022,16,Shallow,7,DVE,Didemnum vexillum,Didemnum vexillum,6,0.016109367298762615,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,VS,2022,16,Shallow,7,ESSU,Ectopleura spp.,Ectopleura crocea,6,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,VS,2022,16,Shallow,7,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,VS,2022,16,Shallow,7,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.3123458375135805,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2022,16,Shallow,7,ISS,Isodictya spp.,Isodictya deichmannae,6,0.0017361782491032152,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,VS,2022,16,Shallow,7,MSS,Metridium senile,Metridium senile,6,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,VS,2022,16,Shallow,7,MUSS,Mussel,NA,6,0,NA,NA,NA,NA,NA,NA,NA
HRI,VS,2022,16,Shallow,7,URF,Unidentified red fleshy crust,NA,6,0.4241186035737716,NA,NA,NA,NA,NA,NA,NA
HRI,WA,1989,-17,Mid,16,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRI,WA,1989,-17,Mid,16,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRI,WA,1989,-17,Mid,16,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
