site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95
HRI,WA,2022,16,Mid,16,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRI,WA,2022,16,Mid,16,CCAP,Crustose Coralline Algae pink,NA,6,0.7889488551982972,NA,NA,NA,NA,NA,NA,NA
HRI,WA,2022,16,Mid,16,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRI,WA,2022,16,Mid,16,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRI,WA,2022,16,Mid,16,ESSU,Ectopleura spp.,Ectopleura crocea,6,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRI,WA,2022,16,Mid,16,GRS,Gersemia rubiformis,Gersemia rubiformis,6,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRI,WA,2022,16,Mid,16,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRI,WA,2022,16,Mid,16,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.11765284724824522,NA,NA,NA,NA,NA,NA,NA
HRI,WA,2022,16,Mid,16,ISS,Isodictya spp.,Isodictya deichmannae,6,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRI,WA,2022,16,Mid,16,MED,Mytilus edulis,Mytilus edulis,6,0.06634672338987009,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRI,WA,2022,16,Mid,16,MOMD,Modiolus modiolus,Modiolus modiolus,6,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRI,WA,2022,16,Mid,16,MSS,Metridium senile,Metridium senile,6,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRI,WA,2022,16,Mid,16,URF,Unidentified red fleshy crust,NA,6,0,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1989,-17,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,4,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1989,-17,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,4,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1989,-17,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,4,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1989,-17,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,4,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1989,-17,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,4,0.19190586568956663,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1989,-17,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,4,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1989,-17,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,4,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1989,-17,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,4,0.0019588508075262514,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1989,-17,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,4,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1989,-17,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,4,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1989,-17,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,4,0.12870605465977653,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1989,-17,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,4,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1989,-17,Shallow,10,MED,Mytilus edulis,Mytilus edulis,4,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1989,-17,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,4,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1989,-17,Shallow,10,MSS,Metridium senile,Metridium senile,4,0.027991639548112283,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1989,-17,Shallow,10,URF,Unidentified red fleshy crust,NA,4,0.5300493296667876,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1990,-16,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1990,-16,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1990,-16,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0.021797600336395596,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1990,-16,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0.013794324309602918,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1990,-16,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,6,0.10630390567536323,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1990,-16,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1990,-16,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1990,-16,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,6,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1990,-16,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,6,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1990,-16,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1990,-16,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.2533968272212251,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1990,-16,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,6,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1990,-16,Shallow,10,MED,Mytilus edulis,Mytilus edulis,6,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1990,-16,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,6,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1990,-16,Shallow,10,MSS,Metridium senile,Metridium senile,6,0.023506656709880242,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1990,-16,Shallow,10,URF,Unidentified red fleshy crust,NA,6,0.33520285423028434,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1991,-15,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1991,-15,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1991,-15,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,1.1652597234450256e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1991,-15,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1991,-15,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,6,0.24378128629421592,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1991,-15,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,6,9.62950480271552e-4,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1991,-15,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1991,-15,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,6,0.005975925831768522,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1991,-15,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,6,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1991,-15,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1991,-15,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.26951756081551875,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1991,-15,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,6,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1991,-15,Shallow,10,MED,Mytilus edulis,Mytilus edulis,6,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1991,-15,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,6,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1991,-15,Shallow,10,MSS,Metridium senile,Metridium senile,6,0.00624177719684861,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1991,-15,Shallow,10,URF,Unidentified red fleshy crust,NA,6,0.1848849186986848,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1993,-13,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,6,3.320631916253663e-5,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1993,-13,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1993,-13,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0.008391644557143597,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1993,-13,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1993,-13,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,6,0.24890419967258523,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1993,-13,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1993,-13,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1993,-13,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,6,0.05923995791599836,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1993,-13,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,6,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1993,-13,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1993,-13,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.3168345792633017,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1993,-13,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,6,0.0024399275044525892,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1993,-13,Shallow,10,MED,Mytilus edulis,Mytilus edulis,6,2.2530438622579107e-5,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1993,-13,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,6,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1993,-13,Shallow,10,MSS,Metridium senile,Metridium senile,6,0.05694265699095483,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1993,-13,Shallow,10,URF,Unidentified red fleshy crust,NA,6,0.07987122228499438,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1994,-12,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,4,8.368200836820084e-5,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1994,-12,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,4,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1994,-12,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,4,1.551590380139643e-5,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1994,-12,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,4,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1994,-12,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,4,0.48713176699855987,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1994,-12,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,4,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1994,-12,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,4,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1994,-12,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,4,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1994,-12,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,4,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1994,-12,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,4,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1994,-12,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,4,0.21075474371354194,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1994,-12,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,4,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1994,-12,Shallow,10,MED,Mytilus edulis,Mytilus edulis,4,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1994,-12,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,4,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1994,-12,Shallow,10,MSS,Metridium senile,Metridium senile,4,0.06618463480720238,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1994,-12,Shallow,10,URF,Unidentified red fleshy crust,NA,4,0.09548575472738136,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1995,-11,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1995,-11,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1995,-11,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,1.2831412887861994e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1995,-11,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1995,-11,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,6,0.19335944705534458,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1995,-11,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1995,-11,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1995,-11,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,6,0.004638469496556156,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1995,-11,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,6,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1995,-11,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1995,-11,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.7030479745005905,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1995,-11,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,6,6.058911260253542e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1995,-11,Shallow,10,MED,Mytilus edulis,Mytilus edulis,6,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1995,-11,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,6,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1995,-11,Shallow,10,MSS,Metridium senile,Metridium senile,6,0.019552730591186635,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1995,-11,Shallow,10,URF,Unidentified red fleshy crust,NA,6,0,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1996,-10,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,4,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1996,-10,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,4,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1996,-10,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,4,0.001329440426828561,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1996,-10,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,4,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1996,-10,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,4,0.19844400759106,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1996,-10,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,4,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1996,-10,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,4,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1996,-10,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,4,0.034389623596125685,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1996,-10,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,4,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1996,-10,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,4,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1996,-10,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,4,0.5632774449578833,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1996,-10,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,4,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1996,-10,Shallow,10,MED,Mytilus edulis,Mytilus edulis,4,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1996,-10,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,4,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1996,-10,Shallow,10,MSS,Metridium senile,Metridium senile,4,0.06375086856787125,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1996,-10,Shallow,10,URF,Unidentified red fleshy crust,NA,4,0.008281890360842302,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1997,-9,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,6,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1997,-9,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,6,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1997,-9,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,6,0.002272690509697352,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1997,-9,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,6,0.002195165167875633,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1997,-9,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,6,0.4654888755926639,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1997,-9,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,6,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1997,-9,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,6,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1997,-9,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,6,0.005853793125799656,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1997,-9,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,6,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRO,VCB,1997,-9,Shallow,10,HAPA,Halichondria panicea,Halichondria panicea,6,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRO,VCB,1997,-9,Shallow,10,HBCO,Hydrozoa-Bryozoa complex,NA,6,0.2162162453311978,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1997,-9,Shallow,10,ISS,Isodictya spp.,Isodictya deichmannae,6,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRO,VCB,1997,-9,Shallow,10,MED,Mytilus edulis,Mytilus edulis,6,1.1959147551962495e-5,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRO,VCB,1997,-9,Shallow,10,MOMD,Modiolus modiolus,Modiolus modiolus,6,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRO,VCB,1997,-9,Shallow,10,MSS,Metridium senile,Metridium senile,6,0.013466297859950502,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRO,VCB,1997,-9,Shallow,10,URF,Unidentified red fleshy crust,NA,6,0.18798202223621852,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1998,-8,Shallow,10,AGL,Aplidium glabrum,Aplidium glabrum,2,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRO,VCB,1998,-8,Shallow,10,ALS,Alcyonium siderium,Alcyonium digitatum,2,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRO,VCB,1998,-8,Shallow,10,BAS,Balanus and Amphibalanus spp.,Balanus balanus,2,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRO,VCB,1998,-8,Shallow,10,BOVO,Botrylloides violaceus,Botrylloides violaceus,2,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRO,VCB,1998,-8,Shallow,10,CCAP,Crustose Coralline Algae pink,NA,2,0.4568508722302214,NA,NA,NA,NA,NA,NA,NA
HRO,VCB,1998,-8,Shallow,10,DIP,Diplosoma listerianum,Diplosoma listerianum,2,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRO,VCB,1998,-8,Shallow,10,DVE,Didemnum vexillum,Didemnum vexillum,2,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRO,VCB,1998,-8,Shallow,10,ESSU,Ectopleura spp.,Ectopleura crocea,2,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRO,VCB,1998,-8,Shallow,10,GRS,Gersemia rubiformis,Gersemia rubiformis,2,0,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
