Image,class,pixels_predicted,pixels_expanded,total pixels in image
2014_HRI/Mid/HRI091514VC3AB-007F.png,BACK,91200,268538,786432
2014_HRI/Mid/HRI091514VC3AB-007F.png,AGL,9968,8956,786432
2014_HRI/Mid/HRI091514VC3AB-007F.png,BOVO,64768,63224,786432
2014_HRI/Mid/HRI091514VC3AB-007F.png,CCAP,403680,251133,786432
2014_HRI/Mid/HRI091514VC3AB-007F.png,FRM,16,0,786432
2014_HRI/Mid/HRI091514VC3AB-007F.png,HBCO,162704,141903,786432
2014_HRI/Mid/HRI091514VC3AB-007F.png,SED,54096,41741,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,BACK,67488,73257,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,AGL,960,0,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,CCAP,308976,267766,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,FRM,112,0,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,HBCO,403024,417415,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,ISS,736,9471,786432
2014_HRI/Mid/HRI091514VC4AB-008F.png,MED,5136,5121,786432
2014_HRI/Mid/HRI091514VC6A7A-013F.png,BACK,46592,66708,786432
2014_HRI/Mid/HRI091514VC6A7A-013F.png,AGL,6496,5828,786432
2014_HRI/Mid/HRI091514VC6A7A-013F.png,CCAP,145264,78846,786432
2014_HRI/Mid/HRI091514VC6A7A-013F.png,HBCO,584560,613730,786432
2014_HRI/Mid/HRI091514VC6A7A-013F.png,URF,3520,0,786432
2014_HRI/Mid/HRI091514VC6B7B-009F.png,BACK,52416,225550,786432
2014_HRI/Mid/HRI091514VC6B7B-009F.png,AGL,3136,6132,786432
2014_HRI/Mid/HRI091514VC6B7B-009F.png,CCAP,216304,145156,786432
2014_HRI/Mid/HRI091514VC6B7B-009F.png,HBCO,514336,392139,786432
2014_HRI/Mid/HRI091514VC6B7B-009F.png,ISS,80,3029,786432
2014_HRI/Mid/HRI091514VC6B7B-009F.png,URF,160,7371,786432
2014_HRI/Mid/HRI091514WA1AB-015F.png,BACK,182912,187055,786432
2014_HRI/Mid/HRI091514WA1AB-015F.png,CCAP,498592,505786,786432
2014_HRI/Mid/HRI091514WA1AB-015F.png,HBCO,76896,58587,786432
2014_HRI/Mid/HRI091514WA1AB-015F.png,ISS,11888,8036,786432
2014_HRI/Mid/HRI091514WA1AB-015F.png,SED,16144,24900,786432
2014_HRI/Mid/HRI091514WA2AB-017F.png,BACK,37408,117480,786432
2014_HRI/Mid/HRI091514WA2AB-017F.png,CCAP,595136,564111,786432
2014_HRI/Mid/HRI091514WA2AB-017F.png,FRM,16,0,786432
2014_HRI/Mid/HRI091514WA2AB-017F.png,HBCO,105840,42306,786432
2014_HRI/Mid/HRI091514WA2AB-017F.png,ISS,13168,12871,786432
2014_HRI/Mid/HRI091514WA2AB-017F.png,SED,34864,35813,786432
2014_HRI/Mid/HRI091514WA3A4A-016F.png,BACK,21600,280913,786432
2014_HRI/Mid/HRI091514WA3A4A-016F.png,CCAP,700144,395932,786432
2014_HRI/Mid/HRI091514WA3A4A-016F.png,FRM,80,0,786432
2014_HRI/Mid/HRI091514WA3A4A-016F.png,HBCO,64608,99181,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,BACK,36208,75905,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,CCAP,582096,535834,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,FRM,1456,0,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,HBCO,54400,29475,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,ISS,27872,29233,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,MED,14912,15950,786432
2014_HRI/Mid/HRI091514WA3B4B-018F.png,SED,69488,98459,786432
2014_HRI/Shallow/HRI091514VS1AB-036F.png,BACK,49712,612165,786432
2014_HRI/Shallow/HRI091514VS1AB-036F.png,CCAP,37504,1222,786432
2014_HRI/Shallow/HRI091514VS1AB-036F.png,ESSU,153008,0,786432
2014_HRI/Shallow/HRI091514VS1AB-036F.png,FRM,512,0,786432
2014_HRI/Shallow/HRI091514VS1AB-036F.png,HBCO,545696,173045,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,BACK,27968,466135,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,CCAP,81616,34518,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,DROE,60608,52131,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,ESSU,168320,66333,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,FRM,80,0,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,HBCO,438720,154140,786432
2014_HRI/Shallow/HRI091514VS2AB-037F.png,URF,9120,13175,786432
2014_HRI/Shallow/HRI091514VS3AB-038F.png,BACK,21280,63032,786432
2014_HRI/Shallow/HRI091514VS3AB-038F.png,CCAP,11888,9429,786432
2014_HRI/Shallow/HRI091514VS3AB-038F.png,ESSU,573136,663594,786432
2014_HRI/Shallow/HRI091514VS3AB-038F.png,HBCO,180128,45354,786432
2014_HRI/Shallow/HRI091514VS4AB-032F.png,BACK,608,54704,786432
2014_HRI/Shallow/HRI091514VS4AB-032F.png,ESSU,769248,665705,786432
2014_HRI/Shallow/HRI091514VS4AB-032F.png,HBCO,16576,61438,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,BACK,55504,103395,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,CCAP,46720,0,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,ESSU,308304,0,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,FRM,16,0,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,GRS,6176,0,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,HBCO,290912,600748,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,ISS,1456,12599,786432
2014_HRI/Shallow/HRI091514VS6AB-034F.png,MSS,77344,68247,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,BACK,18128,66847,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,BAS,2992,15145,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,CCAP,20480,0,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,FRM,48,0,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,HBCO,733872,672388,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,ISS,112,7859,786432
2014_HRO/Mid/HRO091514VDL5AB-081F.png,URF,10800,24193,786432
2014_HRO/Mid/HRO091514VDL6AB-082F.png,BACK,10672,133546,786432
2014_HRO/Mid/HRO091514VDL6AB-082F.png,AGL,9744,3902,786432
2014_HRO/Mid/HRO091514VDL6AB-082F.png,CCAP,119504,140,786432
2014_HRO/Mid/HRO091514VDL6AB-082F.png,FRM,272,0,786432
2014_HRO/Mid/HRO091514VDL6AB-082F.png,HBCO,646240,634280,786432
2014_HRO/Mid/HRO091514VDL7AB-079F.png,BACK,23792,59158,786432
2014_HRO/Mid/HRO091514VDL7AB-079F.png,AST,7328,464,786432
2014_HRO/Mid/HRO091514VDL7AB-079F.png,CCAP,35424,18580,786432
2014_HRO/Mid/HRO091514VDL7AB-079F.png,ESSU,115088,194226,786432
2014_HRO/Mid/HRO091514VDL7AB-079F.png,FRM,48,0,786432
2014_HRO/Mid/HRO091514VDL7AB-079F.png,HBCO,604752,479135,786432
2014_HRO/Mid/HRO091514VDL8AB-080F.png,BACK,38400,170699,786432
2014_HRO/Mid/HRO091514VDL8AB-080F.png,CCAP,321600,254873,786432
2014_HRO/Mid/HRO091514VDL8AB-080F.png,HBCO,426432,308301,786432
2014_HRO/Mid/HRO091514VDR1AB-077F.png,BACK,28416,57323,786432
2014_HRO/Mid/HRO091514VDR1AB-077F.png,AGL,224,3093,786432
2014_HRO/Mid/HRO091514VDR1AB-077F.png,CCAP,19200,13210,786432
2014_HRO/Mid/HRO091514VDR1AB-077F.png,FRM,80,0,786432
2014_HRO/Mid/HRO091514VDR1AB-077F.png,HBCO,716432,661421,786432
2014_HRO/Mid/HRO091514VDR1AB-077F.png,URF,22080,34253,786432
2014_HRO/Mid/HRO091514VDR2AB-076F.png,BACK,8496,144670,786432
2014_HRO/Mid/HRO091514VDR2AB-076F.png,CCAP,128208,13001,786432
2014_HRO/Mid/HRO091514VDR2AB-076F.png,HBCO,638704,553111,786432
2014_HRO/Mid/HRO091514VDR2AB-076F.png,ISS,1808,28912,786432
2014_HRO/Mid/HRO091514VDR2AB-076F.png,URF,9216,42375,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,BACK,67840,294363,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,BAS,624,26740,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,CCAP,47280,16544,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,DROE,9152,8333,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,ESSU,36624,0,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,FRM,16,0,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,HBCO,586256,365715,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,ISS,15504,10490,786432
2014_HRO/Mid/HRO091514VDR3AB-075F.png,URF,23136,62672,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,BACK,35856,89651,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,BAS,752,19391,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,CCAP,67440,2776,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,FRM,112,0,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,HBCO,668144,620935,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,ISS,8640,20044,786432
2014_HRO/Mid/HRO091514VDR4AB-074F.png,URF,5488,32870,786432
2014_HRO/Shallow/HRO091514VCB4AB-066F.png,BACK,32688,105903,786432
2014_HRO/Shallow/HRO091514VCB4AB-066F.png,AGL,752,6010,786432
2014_HRO/Shallow/HRO091514VCB4AB-066F.png,CCAP,58832,46264,786432
2014_HRO/Shallow/HRO091514VCB4AB-066F.png,DROE,11056,11731,786432
2014_HRO/Shallow/HRO091514VCB4AB-066F.png,ESSU,117520,114204,786432
2014_HRO/Shallow/HRO091514VCB4AB-066F.png,HBCO,565584,491782,786432
2014_HRO/Shallow/HRO091514VCB5AB-069F.png,BACK,48032,65468,786432
2014_HRO/Shallow/HRO091514VCB5AB-069F.png,CCAP,68624,76212,786432
2014_HRO/Shallow/HRO091514VCB5AB-069F.png,ESSU,4512,64635,786432
2014_HRO/Shallow/HRO091514VCB5AB-069F.png,FRM,80,0,786432
2014_HRO/Shallow/HRO091514VCB5AB-069F.png,HBCO,665184,566118,786432
2014_HRO/Shallow/HRO091514VCB6AB-072F.png,BACK,44016,198689,786432
2014_HRO/Shallow/HRO091514VCB6AB-072F.png,CCAP,104432,93429,786432
2014_HRO/Shallow/HRO091514VCB6AB-072F.png,ESSU,15120,170917,786432
2014_HRO/Shallow/HRO091514VCB6AB-072F.png,HBCO,622864,305117,786432
2014_HRO/Shallow/HRO091514VCT1AB-065F.png,BACK,46000,154134,786432
2014_HRO/Shallow/HRO091514VCT1AB-065F.png,CCAP,240928,145121,786432
2014_HRO/Shallow/HRO091514VCT1AB-065F.png,DROE,22048,25488,786432
2014_HRO/Shallow/HRO091514VCT1AB-065F.png,ESSU,16736,0,786432
2014_HRO/Shallow/HRO091514VCT1AB-065F.png,HBCO,438624,397897,786432
2014_HRO/Shallow/HRO091514VCT1AB-065F.png,URF,22096,19319,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,BACK,49392,123945,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,AGL,15536,17104,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,AST,9056,8664,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,BOVO,4896,6988,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,CCAP,226240,207199,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,DROE,13632,11654,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,FRM,80,0,786432
2014_HRO/Shallow/HRO091514VCT2AB-068F.png,HBCO,467600,385458,786432
2014_HRO/Shallow/HRO091514VCT3AB-071F.png,BACK,45504,225508,786432
2014_HRO/Shallow/HRO091514VCT3AB-071F.png,CCAP,224944,143887,786432
2014_HRO/Shallow/HRO091514VCT3AB-071F.png,DROE,28224,22556,786432
2014_HRO/Shallow/HRO091514VCT3AB-071F.png,FRM,32,0,786432
2014_HRO/Shallow/HRO091514VCT3AB-071F.png,HBCO,486544,368803,786432
2014_HRO/Shallow/HRO091514VCT3AB-071F.png,URF,1184,25678,786432
2014_HRO/Shallow/HRO091514VCT7AB-064F.png,BACK,42400,109443,786432
2014_HRO/Shallow/HRO091514VCT7AB-064F.png,CCAP,52656,60547,786432
2014_HRO/Shallow/HRO091514VCT7AB-064F.png,ESSU,77264,114971,786432
2014_HRO/Shallow/HRO091514VCT7AB-064F.png,HBCO,613328,495120,786432
2014_HRO/Shallow/HRO091514VCT7AB-064F.png,MOMD,784,0,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,BACK,54928,216583,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,AST,10304,10981,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,CCAP,274752,239524,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,DROE,12304,4402,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,FRM,176,0,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,HBCO,423520,279867,786432
2014_HRO/Shallow/HRO091514VCT8AB-067F.png,ISS,10448,10961,786432
2014_HRO/Shallow/HRO091514VCT9AB-070F.png,BACK,82512,300137,786432
2014_HRO/Shallow/HRO091514VCT9AB-070F.png,CCAP,156000,79315,786432
2014_HRO/Shallow/HRO091514VCT9AB-070F.png,DROE,34832,31938,786432
2014_HRO/Shallow/HRO091514VCT9AB-070F.png,FRM,48,0,786432
2014_HRO/Shallow/HRO091514VCT9AB-070F.png,HBCO,513040,294597,786432
2015-DW-HRD-DSC_0003.png,BACK,101184,247987,786432
2015-DW-HRD-DSC_0003.png,CCAP,73920,86863,786432
2015-DW-HRD-DSC_0003.png,DROE,14192,13494,786432
2015-DW-HRD-DSC_0003.png,FRM,115696,43269,786432
2015-DW-HRD-DSC_0003.png,GRS,124480,100687,786432
2015-DW-HRD-DSC_0003.png,HBCO,356256,24605,786432
2015-DW-HRD-DSC_0003.png,URF,704,124874,786432
2015-DW-HRD-DSC_0004.png,BACK,112256,97534,786432
2015-DW-HRD-DSC_0004.png,CCAP,257760,439382,786432
2015-DW-HRD-DSC_0004.png,DROE,9632,10364,786432
2015-DW-HRD-DSC_0004.png,FRM,41376,20504,786432
2015-DW-HRD-DSC_0004.png,GRS,55536,45153,786432
2015-DW-HRD-DSC_0004.png,HBCO,290720,49352,786432
2015-DW-HRD-DSC_0004.png,URF,19152,80317,786432
2015-DW-HRD-DSC_0005.png,BACK,85840,161921,786432
2015-DW-HRD-DSC_0005.png,CCAP,284544,281227,786432
2015-DW-HRD-DSC_0005.png,FRM,87424,6068,786432
2015-DW-HRD-DSC_0005.png,GRS,27328,24921,786432
2015-DW-HRD-DSC_0005.png,HBCO,271536,271298,786432
2015-DW-HRD-DSC_0005.png,ISS,2768,12063,786432
2015-DW-HRD-DSC_0005.png,URF,26992,24282,786432
2015-DW-HRD-DSC_0006.png,BACK,57584,191952,786432
2015-DW-HRD-DSC_0006.png,CCAP,203920,231905,786432
2015-DW-HRD-DSC_0006.png,FRM,138000,51718,786432
2015-DW-HRD-DSC_0006.png,GRS,133792,119472,786432
2015-DW-HRD-DSC_0006.png,HBCO,253136,180258,786432
2015-DW-HRD-DSC_0007.png,BACK,74272,137365,786432
2015-DW-HRD-DSC_0007.png,CCAP,39280,22824,786432
2015-DW-HRD-DSC_0007.png,FRM,78848,21717,786432
2015-DW-HRD-DSC_0007.png,GRS,224592,176656,786432
2015-DW-HRD-DSC_0007.png,HAPA,992,2779,786432
2015-DW-HRD-DSC_0007.png,HBCO,350512,383556,786432
2015-DW-HRD-DSC_0007.png,ISS,6400,15729,786432
2015-DW-HRD-DSC_0007.png,URF,11536,22864,786432
2015-DW-HRD-DSC_0008.png,BACK,34464,43730,786432
2015-DW-HRD-DSC_0008.png,CCAP,69920,75940,786432
2015-DW-HRD-DSC_0008.png,FRM,102512,76369,786432
2015-DW-HRD-DSC_0008.png,GRS,143424,121813,786432
2015-DW-HRD-DSC_0008.png,HBCO,380032,406399,786432
2015-DW-HRD-DSC_0008.png,ISS,56080,61806,786432
2015-DW-HRD-DSC_0009.png,BACK,32208,104527,786432
2015-DW-HRD-DSC_0009.png,BOVO,5264,25200,786432
2015-DW-HRD-DSC_0009.png,FRM,91552,8552,786432
2015-DW-HRD-DSC_0009.png,GRS,232720,176984,786432
2015-DW-HRD-DSC_0009.png,HBCO,420768,456577,786432
2015-DW-HRD-DSC_0009.png,ISS,3920,7395,786432
2015-DW-HRD-DSC_0010.png,BACK,19136,51829,786432
2015-DW-HRD-DSC_0010.png,BOVO,7872,13132,786432
2015-DW-HRD-DSC_0010.png,CCAP,400,0,786432
2015-DW-HRD-DSC_0010.png,DVE,464,0,786432
2015-DW-HRD-DSC_0010.png,FRM,91008,88937,786432
2015-DW-HRD-DSC_0010.png,GRS,35856,32646,786432
2015-DW-HRD-DSC_0010.png,HAPA,9648,10803,786432
2015-DW-HRD-DSC_0010.png,HBCO,621856,584398,786432
2015-DW-HRD-DSC_0010.png,ISS,192,2655,786432
2015-DW-HRD-DSC_0011.png,BACK,12992,74985,786432
2015-DW-HRD-DSC_0011.png,BOVO,28352,33323,786432
2015-DW-HRD-DSC_0011.png,FRM,147280,105721,786432
2015-DW-HRD-DSC_0011.png,GRS,26384,25513,786432
2015-DW-HRD-DSC_0011.png,HAPA,42080,41109,786432
2015-DW-HRD-DSC_0011.png,HBCO,529344,505781,786432
2015-DW-HRD-DSC_0013.png,BACK,24368,77290,786432
2015-DW-HRD-DSC_0013.png,BOVO,4272,13170,786432
2015-DW-HRD-DSC_0013.png,FRM,105056,89281,786432
2015-DW-HRD-DSC_0013.png,HAPA,4368,3411,786432
2015-DW-HRD-DSC_0013.png,HBCO,648368,602052,786432
2015-DW-HRD-DSC_0014.png,BACK,17104,152028,786432
2015-DW-HRD-DSC_0014.png,BOVO,6944,10601,786432
2015-DW-HRD-DSC_0014.png,FRM,93840,23422,786432
2015-DW-HRD-DSC_0014.png,GRS,53136,66753,786432
2015-DW-HRD-DSC_0014.png,HBCO,615408,532955,786432
2015-DW-HRD-DSC_0015.png,BACK,11216,96241,786432
2015-DW-HRD-DSC_0015.png,BOVO,47952,53537,786432
2015-DW-HRD-DSC_0015.png,FRM,91632,32606,786432
2015-DW-HRD-DSC_0015.png,GRS,57136,58335,786432
2015-DW-HRD-DSC_0015.png,HBCO,578496,545713,786432
2015-DW-HRD-DSC_0020.png,BACK,4832,91647,786432
2015-DW-HRD-DSC_0020.png,BOVO,16896,19094,786432
2015-DW-HRD-DSC_0020.png,FRM,112608,56198,786432
2015-DW-HRD-DSC_0020.png,HBCO,652096,618326,786432
2015-DW-HRD-DSC_0021.png,BACK,19136,116604,786432
2015-DW-HRD-DSC_0021.png,BOVO,3728,9285,786432
2015-DW-HRD-DSC_0021.png,CCAP,21952,0,786432
2015-DW-HRD-DSC_0021.png,FRM,50608,13609,786432
2015-DW-HRD-DSC_0021.png,HBCO,691008,640006,786432
2015-DW-HRD-DSC_0022.png,BACK,20608,128690,786432
2015-DW-HRD-DSC_0022.png,BOVO,19056,7834,786432
2015-DW-HRD-DSC_0022.png,CCAP,11216,0,786432
2015-DW-HRD-DSC_0022.png,FRM,75216,24060,786432
2015-DW-HRD-DSC_0022.png,GRS,9936,0,786432
2015-DW-HRD-DSC_0022.png,HBCO,650400,617911,786432
2015-DW-HRD-DSC_0023.png,BACK,48864,134457,786432
2015-DW-HRD-DSC_0023.png,BOVO,23264,22112,786432
2015-DW-HRD-DSC_0023.png,CCAP,4112,0,786432
2015-DW-HRD-DSC_0023.png,FRM,80880,30898,786432
2015-DW-HRD-DSC_0023.png,GRS,71808,66362,786432
2015-DW-HRD-DSC_0023.png,HAPA,1520,3308,786432
2015-DW-HRD-DSC_0023.png,HBCO,555984,529295,786432
2015-LRB-HRD-DSC_0025.png,BACK,136896,438119,786432
2015-LRB-HRD-DSC_0025.png,BAS,16,3576,786432
2015-LRB-HRD-DSC_0025.png,BOVO,3344,0,786432
2015-LRB-HRD-DSC_0025.png,CCAP,136992,106131,786432
2015-LRB-HRD-DSC_0025.png,ESSU,12096,11462,786432
2015-LRB-HRD-DSC_0025.png,FRM,74256,0,786432
2015-LRB-HRD-DSC_0025.png,GRS,129488,91575,786432
2015-LRB-HRD-DSC_0025.png,HBCO,248928,110301,786432
2015-LRB-HRD-DSC_0025.png,MSS,44416,24797,786432
2015-LRB-HRD-DSC_0026.png,BACK,43056,247381,786432
2015-LRB-HRD-DSC_0026.png,CCAP,311072,249554,786432
2015-LRB-HRD-DSC_0026.png,DROE,24048,22354,786432
2015-LRB-HRD-DSC_0026.png,FRM,62096,0,786432
2015-LRB-HRD-DSC_0026.png,GRS,47920,32519,786432
2015-LRB-HRD-DSC_0026.png,HBCO,295184,228509,786432
2015-LRB-HRD-DSC_0026.png,URF,3056,3794,786432
2015-LRB-HRD-DSC_0027.png,BACK,104080,130603,786432
2015-LRB-HRD-DSC_0027.png,CCAP,250656,183739,786432
2015-LRB-HRD-DSC_0027.png,DROE,28848,20511,786432
2015-LRB-HRD-DSC_0027.png,FRM,31024,0,786432
2015-LRB-HRD-DSC_0027.png,GRS,44432,26865,786432
2015-LRB-HRD-DSC_0027.png,HBCO,324752,417132,786432
2015-LRB-HRD-DSC_0027.png,MED,1680,0,786432
2015-LRB-HRD-DSC_0027.png,SED,960,0,786432
2015-LRB-HRD-DSC_0028.png,BACK,69248,307638,786432
2015-LRB-HRD-DSC_0028.png,CCAP,294432,219386,786432
2015-LRB-HRD-DSC_0028.png,DROE,38656,31069,786432
2015-LRB-HRD-DSC_0028.png,FRM,33088,0,786432
2015-LRB-HRD-DSC_0028.png,GRS,56496,38270,786432
2015-LRB-HRD-DSC_0028.png,HBCO,288224,173218,786432
2015-LRB-HRD-DSC_0028.png,URF,6288,11300,786432
2015-LRB-HRD-DSC_0029.png,BACK,57744,163710,786432
2015-LRB-HRD-DSC_0029.png,AGL,6400,10494,786432
2015-LRB-HRD-DSC_0029.png,CCAP,321216,275154,786432
2015-LRB-HRD-DSC_0029.png,DROE,46752,42872,786432
2015-LRB-HRD-DSC_0029.png,ESSU,114528,98103,786432
2015-LRB-HRD-DSC_0029.png,FRM,48544,5747,786432
2015-LRB-HRD-DSC_0029.png,GRS,23824,19038,786432
2015-LRB-HRD-DSC_0029.png,HBCO,167424,168541,786432
2015-LRB-HRD-DSC_0030.png,BACK,55424,143883,786432
2015-LRB-HRD-DSC_0030.png,CCAP,528304,469978,786432
2015-LRB-HRD-DSC_0030.png,ESSU,31072,28688,786432
2015-LRB-HRD-DSC_0030.png,FRM,50816,10387,786432
2015-LRB-HRD-DSC_0030.png,GRS,14864,10369,786432
2015-LRB-HRD-DSC_0030.png,HBCO,93280,102664,786432
2015-LRB-HRD-DSC_0030.png,MOMD,12672,11691,786432
2015-LRB-HRD-DSC_0031.png,BACK,43344,265599,786432
2015-LRB-HRD-DSC_0031.png,AST,6752,7006,786432
2015-LRB-HRD-DSC_0031.png,CCAP,448624,311257,786432
2015-LRB-HRD-DSC_0031.png,DROE,7744,6995,786432
2015-LRB-HRD-DSC_0031.png,ESSU,54880,39846,786432
2015-LRB-HRD-DSC_0031.png,FRM,51824,5733,786432
2015-LRB-HRD-DSC_0031.png,HBCO,120848,98615,786432
2015-LRB-HRD-DSC_0031.png,ISS,46032,33823,786432
2015-LRB-HRD-DSC_0031.png,URF,6384,12560,786432
2015-LRB-HRD-DSC_0032.png,BACK,47568,217422,786432
2015-LRB-HRD-DSC_0032.png,CCAP,345680,253848,786432
2015-LRB-HRD-DSC_0032.png,ESSU,101488,100099,786432
2015-LRB-HRD-DSC_0032.png,FRM,41200,28634,786432
2015-LRB-HRD-DSC_0032.png,HBCO,243616,169266,786432
2015-LRB-HRD-DSC_0032.png,URF,6880,14727,786432
2015-LRB-HRD-DSC_0033.png,BACK,74096,242582,786432
2015-LRB-HRD-DSC_0033.png,AGL,1280,3031,786432
2015-LRB-HRD-DSC_0033.png,CCAP,304624,134515,786432
2015-LRB-HRD-DSC_0033.png,DROE,26752,29837,786432
2015-LRB-HRD-DSC_0033.png,ESSU,114912,127159,786432
2015-LRB-HRD-DSC_0033.png,FRM,39648,0,786432
2015-LRB-HRD-DSC_0033.png,HBCO,225120,221107,786432
2015-LRB-HRD-DSC_0034.png,BACK,48992,174660,786432
2015-LRB-HRD-DSC_0034.png,AGL,4224,0,786432
2015-LRB-HRD-DSC_0034.png,CCAP,372128,266872,786432
2015-LRB-HRD-DSC_0034.png,DROE,18048,16815,786432
2015-LRB-HRD-DSC_0034.png,ESSU,4384,13571,786432
2015-LRB-HRD-DSC_0034.png,FRM,42880,0,786432
2015-LRB-HRD-DSC_0034.png,HBCO,286144,275481,786432
2015-LRB-HRD-DSC_0034.png,ISS,9632,18748,786432
2015-LRB-HRD-DSC_0035.png,BACK,46624,218738,786432
2015-LRB-HRD-DSC_0035.png,CCAP,434272,322865,786432
2015-LRB-HRD-DSC_0035.png,DROE,35216,23041,786432
2015-LRB-HRD-DSC_0035.png,ESSU,38560,28730,786432
2015-LRB-HRD-DSC_0035.png,FRM,47248,12266,786432
2015-LRB-HRD-DSC_0035.png,HBCO,184512,177862,786432
2015-LRB-HRD-DSC_0036.png,BACK,44240,191150,786432
2015-LRB-HRD-DSC_0036.png,AGL,2832,4473,786432
2015-LRB-HRD-DSC_0036.png,CCAP,389408,320961,786432
2015-LRB-HRD-DSC_0036.png,DROE,73984,62220,786432
2015-LRB-HRD-DSC_0036.png,ESSU,64896,41841,786432
2015-LRB-HRD-DSC_0036.png,FRM,44912,0,786432
2015-LRB-HRD-DSC_0036.png,HBCO,166160,165605,786432
2015-LRB-HRD-DSC_0037.png,BACK,38480,99330,786432
2015-LRB-HRD-DSC_0037.png,AGL,2480,6591,786432
2015-LRB-HRD-DSC_0037.png,CCAP,337712,400205,786432
2015-LRB-HRD-DSC_0037.png,DROE,74512,62510,786432
2015-LRB-HRD-DSC_0037.png,ESSU,22464,9276,786432
2015-LRB-HRD-DSC_0037.png,FRM,49296,0,786432
2015-LRB-HRD-DSC_0037.png,HBCO,261488,208513,786432
2015-LRB-HRD-DSC_0038.png,BACK,40256,76956,786432
2015-LRB-HRD-DSC_0038.png,AST,1136,0,786432
2015-LRB-HRD-DSC_0038.png,CCAP,527056,494181,786432
2015-LRB-HRD-DSC_0038.png,ESSU,33200,33333,786432
2015-LRB-HRD-DSC_0038.png,FRM,45536,24075,786432
2015-LRB-HRD-DSC_0038.png,HBCO,125376,142212,786432
2015-LRB-HRD-DSC_0038.png,ISS,160,0,786432
2015-LRB-HRD-DSC_0038.png,MOMD,13712,11830,786432
2015-LRB-HRD-DSC_0039.png,BACK,92272,108957,786432
2015-LRB-HRD-DSC_0039.png,CCAP,177072,166586,786432
2015-LRB-HRD-DSC_0039.png,ESSU,196080,139370,786432
2015-LRB-HRD-DSC_0039.png,FRM,23504,0,786432
2015-LRB-HRD-DSC_0039.png,HBCO,289552,355145,786432
2015-LRB-HRD-DSC_0039.png,ISS,1008,2275,786432
